
image_path,card_name,set_code,collector_number,foil,language
images/img_1788.jpg,Elvish Mystic,ELD,289,yes,Portuguese
images/img_1789.jpg,Arcane Denial,IKO,283,yes,Korean
images/img_1790.jpg,Cyclonic Rift,KLD,096,yes,Japanese
images/img_1791.jpg,Cultivate (Japanese),M20,018,yes,Japanese
images/img_1792.jpg,Volcanic Island,AFR,283,yes,Japanese
images/img_1793.jpg,Forest,AFR,049,no,Chinese
images/img_1794.jpg,"Jace, the Mind Sculptor",C21,247,yes,English
images/img_1795.jpg,Cyclonic Rift,AFR,213,no,English
images/img_1796.jpg,Supreme Verdict,ELD,288,no,Spanish
images/img_1797.jpg,"Jace, the Mind Sculptor",C21,101,no,English
images/img_1798.jpg,Counter Spell,IKO,135,no,Korean
images/img_1799.jpg,Fatal Push,MH2,184,yes,Chinese
images/img_1800.jpg,Thoughtseize,M20,271,no,German
images/img_1801.jpg,Noble Hierarch,MH2,095,no,Japanese
images/img_1802.jpg,Sword of Fire and Ice,CMM,219,no,French
images/img_1803.jpg,Farseek,NCC,220,yes,German
images/img_1804.jpg,Rogue's Passage,ELD,298,no,Italian
images/img_1805.jpg,City of Brass,ZNR,145,no,German
images/img_1806.jpg,Supreme Verdict,CMM,103,no,Japanese
images/img_1807.jpg,Tarmogoyf,KHM,175,no,Portuguese
images/img_1808.jpg,Sword of Feast and Famine,M21,074,yes,Japanese
images/img_1809.jpg,Cryptic Command,MH2,204,no,German
images/img_1810.jpg,Sword of Fire and Ice,M21,171,yes,Italian
images/img_1811.jpg,Young Pyromancer,M20,193,yes,German
images/img_1812.jpg,Path to Exile,C21,113,no,Chinese
images/img_1813.jpg,Rogue's Passage,CMM,210,yes,Spanish
images/img_1814.jpg,Urza's Saga,MH2,150,yes,Korean
images/img_1815.jpg,Collective Brutality,CMM,133,yes,Korean
images/img_1816.jpg,Cultivate,C21,090,no,French
images/img_1817.jpg,Arcane Denial,DMR,031,yes,Portuguese
images/img_1818.jpg,Fatal Push,ZNR,247,yes,Italian
images/img_1819.jpg,Forest,ELD,191,yes,English
images/img_1820.jpg,Cultivate,CMM,245,no,Japanese
images/img_1821.jpg,Brainstorm,NCC,182,no,Spanish
images/img_1822.jpg,Cultivate,THB,252,yes,Chinese
images/img_1823.jpg,Inquisition of Kozilek,ZNR,102,yes,Korean
images/img_1824.jpg,Primeval Titan,ZNR,013,yes,French
images/img_1825.jpg,Plains,C21,242,no,English
images/img_1826.jpg,Damnation,ZNR,183,no,Spanish
images/img_1827.jpg,Preordain,DMR,123,no,Portuguese
images/img_1828.jpg,Tarmogoyf,C21,206,no,Italian
images/img_1829.jpg,Noble Hierarch,KHM,203,yes,Korean
images/img_1830.jpg,Nature's Lore,ELD,299,no,Spanish
images/img_1831.jpg,Young Pyromancer,ZNR,165,yes,French
images/img_1832.jpg,Fatal Push,KHM,045,no,Italian
images/img_1833.jpg,Gaea's Cradle,KHM,146,no,French
images/img_1834.jpg,Rogue's Passage,DMR,066,no,Chinese
images/img_1835.jpg,Sol Ring,CMM,244,yes,Portuguese
images/img_1836.jpg,Delver of Secrets,M20,243,yes,English
images/img_1837.jpg,Cyclonic Rift,NCC,044,yes,Chinese
images/img_1838.jpg,Lightning Bolt,M20,140,yes,German
images/img_1839.jpg,Urza's Saga,IKO,220,yes,French
images/img_1840.jpg,Sword of Feast and Famine,CMM,287,no,Portuguese
images/img_1841.jpg,Plains,C21,150,no,Portuguese
images/img_1842.jpg,Demonic Tutor,MH2,083,no,Chinese
images/img_1843.jpg,Dark Confidant,CMM,098,yes,German
images/img_1844.jpg,Ponder,NCC,052,yes,French
images/img_1845.jpg,Collective Brutality,AFR,261,no,Japanese
images/img_1846.jpg,Black Lotus,DMR,059,yes,Portuguese
images/img_1847.jpg,Path to Exile,C21,125,no,Korean
images/img_1848.jpg,Ponder,THB,178,yes,German
images/img_1849.jpg,Forest (Full Art),IKO,048,no,Japanese
images/img_1850.jpg,Fatal Push,CMM,137,no,German
images/img_1851.jpg,Snapcaster Mage,M20,064,yes,Chinese
images/img_1852.jpg,Plains,IKO,281,yes,Portuguese
images/img_1853.jpg,Farseek,C21,019,yes,Portuguese
images/img_1854.jpg,Sword of Fire and Ice,CMM,136,no,Korean
images/img_1855.jpg,Cyclonic Rift,THB,261,yes,English
images/img_1856.jpg,Llanowar Elves,M20,278,no,Korean
images/img_1857.jpg,Black Lotus,C21,098,yes,Italian
images/img_1858.jpg,Black Lotus,C21,260,no,Italian
images/img_1859.jpg,Brainstorm (Japanese),AFR,093,yes,English
images/img_1860.jpg,Damnation,CMM,030,yes,Japanese
images/img_1861.jpg,Urza's Saga,DMR,068,no,English
images/img_1862.jpg,Urza's Saga,DMR,040,yes,Italian
images/img_1863.jpg,Arcane Denial,DMR,110,yes,Korean
images/img_1864.jpg,Sword of Fire and Ice,M20,208,no,English
images/img_1865.jpg,Black Lotus,CMM,224,yes,German
images/img_1866.jpg,"Teferi, Time Raveler",CMM,076,no,Portuguese
images/img_1867.jpg,Brainstorm (Japanese),DMR,077,yes,German
images/img_1868.jpg,Nature's Lore,ZNR,272,no,Korean
images/img_1869.jpg,Path to Exile,NCC,249,no,Portuguese
images/img_1870.jpg,Counterspell,KLD,038,yes,Japanese
images/img_1871.jpg,Damnation,AFR,033,yes,Italian
images/img_1872.jpg,Gaea's Cradle,AFR,257,no,Portuguese
images/img_1873.jpg,Rogue's Passage,ZNR,045,yes,Japanese
images/img_1874.jpg,Gaea's Cradle,IKO,273,yes,German
images/img_1875.jpg,Maze's End,DMR,286,no,Japanese
images/img_1876.jpg,Ponder,C21,209,yes,English
images/img_1877.jpg,Collective Company,ZNR,214,yes,Spanish
images/img_1878.jpg,Thoughtseize,AFR,032,yes,Spanish
images/img_1879.jpg,Mountain,C21,122,yes,French
images/img_1880.jpg,Swords to Plowshares,CMM,116,no,French
images/img_1881.jpg,Day of Judgment,KLD,165,yes,Italian
images/img_1882.jpg,Wrath of God,ZNR,068,yes,Korean
images/img_1883.jpg,Primeval Titan,M20,083,yes,French
images/img_1884.jpg,Swamp,KHM,006,no,Italian
images/img_1885.jpg,Brainstorm (Japanese),IKO,213,yes,Spanish
images/img_1886.jpg,Mountain,M20,101,no,German
images/img_1887.jpg,Brainstorm (Japanese),KLD,176,yes,Spanish
images/img_1888.jpg,Urza's Saga,NCC,150,yes,Korean
images/img_1889.jpg,Cultivate,DMR,134,yes,Italian
images/img_1890.jpg,Plains,DMR,117,no,Italian
images/img_1891.jpg,Forest (Full Art),AFR,247,no,German
images/img_1892.jpg,Swords to Plowshares,IKO,147,yes,Spanish
images/img_1893.jpg,Cultivate,NCC,042,no,French
images/img_1894.jpg,Counterspell,IKO,180,yes,Portuguese
images/img_1895.jpg,Thoughtseize,IKO,011,yes,German
images/img_1896.jpg,Mox Sapphire,KHM,237,yes,Spanish
images/img_1897.jpg,Demonic Tutor,M21,244,yes,Chinese
images/img_1898.jpg,Forest (Full Art),M21,138,yes,English
images/img_1899.jpg,Black Lotus,C21,112,no,Japanese
images/img_1900.jpg,Temple Garden,C21,172,no,Chinese
images/img_1901.jpg,Preordain,C21,106,yes,Italian
images/img_1902.jpg,Maze's End,AFR,070,no,Japanese
images/img_1903.jpg,Path to Exile,IKO,034,no,Italian
images/img_1904.jpg,Forest,ZNR,253,yes,English
images/img_1905.jpg,Collective Company,NCC,138,no,English
images/img_1906.jpg,Tarmogoyf,ELD,014,no,English
images/img_1907.jpg,City of Brass,MH2,212,no,German
images/img_1908.jpg,Day of Judgment,NCC,199,yes,Italian
images/img_1909.jpg,Noble Hierarch,KHM,118,yes,Japanese
images/img_1910.jpg,Thoughtseize,CMM,002,no,Italian
images/img_1911.jpg,Dark Confidant,CMM,192,no,Chinese
images/img_1912.jpg,Island,MH2,183,no,Japanese
images/img_1913.jpg,Black Lotus,M21,070,no,Korean
images/img_1914.jpg,Noble Hierarch,ZNR,229,yes,Italian
images/img_1915.jpg,Collective Company,NCC,296,no,Chinese
images/img_1916.jpg,Cyclonic Rift,IKO,156,no,French
images/img_1917.jpg,Cryptic Command,IKO,165,no,German
images/img_1918.jpg,Cultivate,THB,244,no,English
images/img_1919.jpg,City of Brass,M20,121,no,French
images/img_1920.jpg,Day of Judgment,ZNR,100,yes,Portuguese
images/img_1921.jpg,Elvish Mystic,ELD,300,yes,Korean
images/img_1922.jpg,Forest (Full Art),ELD,134,no,German
images/img_1923.jpg,Forest (Full Art),KHM,146,yes,English
images/img_1924.jpg,Sword of Fire and Ice,M21,089,yes,Spanish
images/img_1925.jpg,Mountain,THB,255,no,French
images/img_1926.jpg,Counter Spell,NCC,183,yes,English
images/img_1927.jpg,Young Pyromancer,ZNR,017,no,Japanese
images/img_1928.jpg,Liliana of the Veil,ZNR,093,yes,Spanish
images/img_1929.jpg,Wrath of God,ELD,153,yes,Italian
images/img_1930.jpg,Collective Company,KLD,175,yes,Spanish
images/img_1931.jpg,Day of Judgment,AFR,005,no,Korean
images/img_1932.jpg,Gilded Goose,IKO,119,no,German
images/img_1933.jpg,Sword of Feast and Famine,ZNR,127,yes,Spanish
images/img_1934.jpg,Thoughtseize,M20,263,no,Korean
images/img_1935.jpg,Island,ZNR,219,yes,Italian
images/img_1936.jpg,Maze's End,KHM,266,no,German
images/img_1937.jpg,"Teferi, Time Raveler",MH2,286,yes,Chinese
images/img_1938.jpg,Day of Judgment,ELD,075,yes,Portuguese
images/img_1939.jpg,Noble Hierarch,THB,019,no,Chinese
images/img_1940.jpg,Brainstorm,KLD,270,no,German
images/img_1941.jpg,Volcanic Island,MH2,091,no,Japanese
images/img_1942.jpg,Brainstorm (Japanese),IKO,066,yes,French
images/img_1943.jpg,Arcane Denial,MH2,097,no,Spanish
images/img_1944.jpg,Fatal Push,ZNR,117,no,French
images/img_1945.jpg,Lightning Bolt,ZNR,226,no,Italian
images/img_1946.jpg,City of Brass,KLD,230,no,Spanish
images/img_1947.jpg,Farseek,M21,241,no,Korean
images/img_1948.jpg,Birds of Paradise,M20,078,yes,French
images/img_1949.jpg,"Teferi, Time Raveler",ELD,049,yes,Italian
images/img_1950.jpg,Volcanic Island,ELD,085,yes,German
images/img_1951.jpg,Tarmogoyf,NCC,201,yes,English
images/img_1952.jpg,Demonic Tutor,AFR,237,yes,Italian
images/img_1953.jpg,Volcanic Island,NCC,117,yes,Italian
images/img_1954.jpg,Farseek,DMR,038,yes,Chinese
images/img_1955.jpg,Farseek,ELD,229,no,Portuguese
images/img_1956.jpg,Sword of Feast and Famine,AFR,132,yes,Japanese
images/img_1957.jpg,Grapeshot,ELD,114,yes,Chinese
images/img_1958.jpg,Sol Ring,KLD,290,yes,Korean
images/img_1959.jpg,Mox Sapphire,KHM,159,no,Italian
images/img_1960.jpg,Wrath of God,KLD,261,no,Italian
images/img_1961.jpg,Farseek,ZNR,088,no,Spanish
images/img_1962.jpg,Supreme Verdict,DMR,284,no,French
images/img_1963.jpg,Llanowar Elves,THB,101,yes,German
images/img_1964.jpg,Maze's End,NCC,274,yes,German
images/img_1965.jpg,Nature's Lore,M20,125,no,French
images/img_1966.jpg,Sword of Feast and Famine,MH2,036,no,Korean
images/img_1967.jpg,Delver of Secrets,KLD,114,no,Chinese
images/img_1968.jpg,Volcanic Island,THB,147,no,Japanese
images/img_1969.jpg,Gaea's Cradle,NCC,011,no,Japanese
images/img_1970.jpg,Lightning Bolt,CMM,287,no,Korean
images/img_1971.jpg,Swamp,KHM,222,yes,German
images/img_1972.jpg,Cryptic Command,NCC,158,no,German
images/img_1973.jpg,Counter Spell,IKO,101,no,German
images/img_1974.jpg,Collective Brutality,ELD,232,no,Spanish
images/img_1975.jpg,Ponder,IKO,096,yes,Spanish
images/img_1976.jpg,Dark Confidant,KLD,206,no,French
images/img_1977.jpg,Rogue's Passage,KLD,103,no,Portuguese
images/img_1978.jpg,Birds of Paradise,KLD,189,yes,English
images/img_1979.jpg,Cyclonic Rift,M20,111,no,English
images/img_1980.jpg,Path to Exile,AFR,221,no,Japanese
images/img_1981.jpg,Liliana of the Veil,DMR,106,no,Spanish
images/img_1982.jpg,Black Lotus,KLD,232,no,Chinese
images/img_1983.jpg,Supreme Verdict,KHM,210,yes,Korean
images/img_1984.jpg,Day of Judgment,AFR,239,yes,Portuguese
images/img_1985.jpg,Counter Spell,C21,117,yes,Japanese
images/img_1986.jpg,Swords to Plowshares,NCC,159,no,English
images/img_1987.jpg,Preordain,THB,009,no,Chinese
images/img_1988.jpg,Supreme Verdict,IKO,170,yes,Korean
images/img_1989.jpg,Collective Company,THB,105,no,Spanish
images/img_1990.jpg,Sol Ring,M20,045,yes,Japanese
images/img_1991.jpg,Brainstorm,MH2,008,no,Spanish
images/img_1992.jpg,Temple Garden,CMM,169,yes,Korean
images/img_1993.jpg,Swords to Plowshares,ZNR,121,yes,Korean
images/img_1994.jpg,Cultivate,MH2,009,yes,Japanese
images/img_1995.jpg,City of Brass,ELD,087,yes,Japanese
images/img_1996.jpg,Day of Judgment,M20,193,yes,Portuguese
images/img_1997.jpg,Demonic Tutor,M21,016,yes,Chinese
images/img_1998.jpg,Delver of Secrets,KLD,034,no,Japanese
images/img_1999.jpg,Preordain,KHM,294,yes,Portuguese
images/img_2000.jpg,Swords to Plowshares,ZNR,001,yes,French
images/img_2001.jpg,Collective Company,M21,204,no,English
images/img_2002.jpg,Cyclonic Rift,AFR,110,no,Portuguese
images/img_2003.jpg,City of Brass,AFR,268,no,Japanese
images/img_2004.jpg,Primeval Titan,CMM,105,yes,Portuguese
images/img_2005.jpg,Grapeshot,IKO,271,no,Chinese
images/img_2006.jpg,Cultivate (Japanese),M20,143,no,Italian
images/img_2007.jpg,"Teferi, Time Raveler",ELD,241,yes,Korean
images/img_2008.jpg,Demonic Tutor,KLD,023,yes,German
images/img_2009.jpg,Cultivate (Japanese),KLD,223,no,Japanese
images/img_2010.jpg,"Teferi, Time Raveler",M20,052,yes,Portuguese
images/img_2011.jpg,Mana Leak,ZNR,292,yes,Chinese
images/img_2012.jpg,Fatal Push,MH2,107,yes,English
images/img_2013.jpg,Gilded Goose,DMR,082,no,French
images/img_2014.jpg,Temple Garden,M21,131,no,English
images/img_2015.jpg,Ponder,DMR,267,no,Italian
images/img_2016.jpg,Collective Company,C21,073,yes,Spanish
images/img_2017.jpg,Farseek,M21,160,no,Spanish
images/img_2018.jpg,Brainstorm (Japanese),KHM,043,no,Portuguese
images/img_2019.jpg,Delver of Secrets,M21,028,no,English
images/img_2020.jpg,Dark Confidant,CMM,292,no,German
images/img_2021.jpg,Path to Exile,MH2,255,yes,Italian
images/img_2022.jpg,Thoughtseize,CMM,253,no,Chinese
images/img_2023.jpg,Dark Confidant,KLD,266,yes,English
images/img_2024.jpg,City of Brass,KLD,090,yes,Spanish
images/img_2025.jpg,Cryptic Command,NCC,208,yes,Japanese
images/img_2026.jpg,Elvish Mystic,CMM,211,no,Portuguese
images/img_2027.jpg,Brainstorm,THB,153,no,Spanish
images/img_2028.jpg,Counter Spell,NCC,210,no,Chinese
images/img_2029.jpg,Thoughtseize,ELD,005,no,Korean
images/img_2030.jpg,Mox Sapphire,C21,102,yes,Italian
images/img_2031.jpg,Elvish Mystic,IKO,042,no,Chinese
images/img_2032.jpg,Forest,KLD,135,yes,Portuguese
images/img_2033.jpg,Gaea's Cradle,KLD,140,yes,Portuguese
images/img_2034.jpg,Grapeshot,IKO,059,yes,Italian
images/img_2035.jpg,Tarmogoyf,AFR,152,yes,French
images/img_2036.jpg,Elvish Mystic,M20,188,no,Chinese
images/img_2037.jpg,Volcanic Island,M21,065,no,English
images/img_2038.jpg,Swamp,AFR,135,yes,Japanese
images/img_2039.jpg,Island,M21,282,no,English
images/img_2040.jpg,Gilded Goose,ZNR,276,yes,Korean
images/img_2041.jpg,Black Lotus,THB,040,no,Korean
images/img_2042.jpg,Demonic Tutor,AFR,237,no,English
images/img_2043.jpg,Ponder,ZNR,076,yes,Spanish
images/img_2044.jpg,Dark Confidant,KLD,267,no,Korean
images/img_2045.jpg,Temple Garden,C21,168,no,French
images/img_2046.jpg,Damnation,NCC,298,no,Korean
images/img_2047.jpg,Lightning Bolt,KLD,190,yes,German
images/img_2048.jpg,Brainstorm,ELD,275,no,Spanish
images/img_2049.jpg,Damnation,M21,123,yes,Spanish
images/img_2050.jpg,Day of Judgment,C21,030,no,Chinese
images/img_2051.jpg,Collective Brutality,MH2,084,no,Chinese
images/img_2052.jpg,Mountain,THB,133,yes,German
images/img_2053.jpg,Counter Spell,ZNR,052,no,Portuguese
images/img_2054.jpg,Cyclonic Rift,MH2,126,yes,Portuguese
images/img_2055.jpg,Young Pyromancer,C21,175,yes,German
images/img_2056.jpg,Birds of Paradise,M20,167,yes,Italian
images/img_2057.jpg,Volcanic Island,IKO,290,yes,English
images/img_2058.jpg,Wrath of God,KHM,258,yes,Chinese
images/img_2059.jpg,Cultivate,KLD,053,yes,French
images/img_2060.jpg,Gaea's Cradle,THB,085,no,Spanish
images/img_2061.jpg,Swamp,ZNR,121,yes,French
images/img_2062.jpg,Thoughtseize,CMM,182,yes,French
images/img_2063.jpg,Wrath of God,ZNR,214,no,Portuguese
images/img_2064.jpg,Preordain,KHM,044,yes,Spanish
images/img_2065.jpg,Sword of Fire and Ice,KLD,193,yes,Chinese
images/img_2066.jpg,Forest (Full Art),THB,018,yes,English
images/img_2067.jpg,Maze's End,M20,044,yes,German
images/img_2068.jpg,Sword of Feast and Famine,ZNR,011,yes,Japanese
images/img_2069.jpg,Sol Ring,CMM,235,no,Chinese
images/img_2070.jpg,Snapcaster Mage,IKO,117,no,French
images/img_2071.jpg,Brainstorm (Japanese),ELD,010,yes,Chinese
images/img_2072.jpg,Path to Exile,NCC,140,no,German
images/img_2073.jpg,Mox Sapphire,THB,259,yes,Japanese
images/img_2074.jpg,Grapeshot,MH2,234,no,Japanese
images/img_2075.jpg,Grapeshot,AFR,215,no,French
images/img_2076.jpg,Day of Judgment,AFR,098,yes,Spanish
images/img_2077.jpg,Llanowar Elves,IKO,124,no,French
images/img_2078.jpg,Temple Garden,ELD,236,yes,Portuguese
images/img_2079.jpg,"Jace, the Mind Sculptor",THB,237,yes,French
images/img_2080.jpg,Snapcaster Mage,MH2,222,no,German
images/img_2081.jpg,Primeval Titan,IKO,265,yes,Japanese
images/img_2082.jpg,Volcanic Island,IKO,195,yes,German
images/img_2083.jpg,Fatal Push,M20,109,yes,Spanish
images/img_2084.jpg,Volcanic Island,C21,157,yes,French
images/img_2085.jpg,Inquisition of Kozilek,THB,271,yes,Spanish
images/img_2086.jpg,Primeval Titan,NCC,155,no,Portuguese
images/img_2087.jpg,Plains,MH2,223,yes,German
images/img_2088.jpg,Dark Confidant,M21,216,yes,Italian
images/img_2089.jpg,Gaea's Cradle,KHM,041,no,Spanish
images/img_2090.jpg,Path to Exile,IKO,126,yes,Spanish
images/img_2091.jpg,Delver of Secrets,CMM,239,no,Portuguese
images/img_2092.jpg,Counterspell,C21,155,no,English
images/img_2093.jpg,Urza's Saga,C21,135,yes,Spanish
images/img_2094.jpg,Llanowar Elves,MH2,245,no,French
images/img_2095.jpg,Cyclonic Rift,IKO,144,no,German
images/img_2096.jpg,Cyclonic Rift,AFR,056,no,English
images/img_2097.jpg,Maze's End,KHM,069,yes,German
images/img_2098.jpg,Mana Leak,MH2,186,no,English
images/img_2099.jpg,Counterspell,KHM,296,yes,Italian
images/img_2100.jpg,Liliana of the Veil,M21,242,no,Spanish
images/img_2101.jpg,Volcanic Island,DMR,262,yes,Portuguese
images/img_2102.jpg,Maze's End,KHM,101,yes,English
images/img_2103.jpg,Sol Ring,C21,130,yes,Spanish
images/img_2104.jpg,Thoughtseize,MH2,142,yes,Spanish
images/img_2105.jpg,Gaea's Cradle,C21,032,no,Japanese
images/img_2106.jpg,Farseek,IKO,082,no,Spanish
images/img_2107.jpg,Collective Company,CMM,046,yes,Japanese
images/img_2108.jpg,Forest (Full Art),C21,144,yes,Spanish
images/img_2109.jpg,Dark Confidant,DMR,103,yes,Korean
images/img_2110.jpg,City of Brass,AFR,228,no,German
images/img_2111.jpg,Damnation,C21,118,no,French
images/img_2112.jpg,Liliana of the Veil,ELD,022,no,Spanish
images/img_2113.jpg,Collective Brutality,M20,078,no,Portuguese
images/img_2114.jpg,Fatal Push,ZNR,053,no,German
images/img_2115.jpg,Cultivate (Japanese),KLD,139,no,German
images/img_2116.jpg,Grapeshot,MH2,286,no,Italian
images/img_2117.jpg,Birds of Paradise,ZNR,123,no,Italian
images/img_2118.jpg,"Teferi, Time Raveler",CMM,168,yes,German
images/img_2119.jpg,"Jace, the Mind Sculptor",KLD,042,no,Korean
images/img_2120.jpg,Ponder,CMM,227,no,Japanese
images/img_2121.jpg,Cultivate,M20,096,yes,German
images/img_2122.jpg,Birds of Paradise,CMM,231,yes,Portuguese
images/img_2123.jpg,Sol Ring,MH2,033,yes,Chinese
images/img_2124.jpg,Mana Leak,C21,211,yes,English
images/img_2125.jpg,Fatal Push,KHM,166,no,Italian
images/img_2126.jpg,Elvish Mystic,C21,229,no,French
images/img_2127.jpg,Noble Hierarch,AFR,215,yes,English
images/img_2128.jpg,Liliana of the Veil,ELD,293,no,German
images/img_2129.jpg,Counterspell,DMR,013,yes,Italian
images/img_2130.jpg,Counterspell,IKO,076,no,Japanese
images/img_2131.jpg,Sol Ring,M21,288,no,Italian
images/img_2132.jpg,Thoughtseize,MH2,009,no,Italian
images/img_2133.jpg,Mountain,CMM,002,no,English
images/img_2134.jpg,Llanowar Elves,DMR,162,yes,Chinese
images/img_2135.jpg,Demonic Tutor,CMM,234,yes,Spanish
images/img_2136.jpg,Nature's Lore,M20,063,yes,English
images/img_2137.jpg,Nature's Lore,ZNR,160,yes,Chinese
images/img_2138.jpg,Llanowar Elves,DMR,116,yes,English
images/img_2139.jpg,Grapeshot,ZNR,108,yes,Spanish
images/img_2140.jpg,Noble Hierarch,NCC,064,yes,Korean
images/img_2141.jpg,Cultivate,C21,251,no,Spanish
images/img_2142.jpg,Brainstorm (Japanese),CMM,135,yes,Portuguese
images/img_2143.jpg,Lightning Bolt,M20,073,yes,French
images/img_2144.jpg,Liliana of the Veil,M20,228,no,Japanese
images/img_2145.jpg,Dark Confidant,THB,292,yes,Japanese
images/img_2146.jpg,Farseek,KHM,171,no,English
images/img_2147.jpg,Urza's Saga,M21,205,no,Portuguese
images/img_2148.jpg,Forest (Full Art),NCC,257,yes,Italian
images/img_2149.jpg,Mountain,MH2,192,yes,English
images/img_2150.jpg,Black Lotus,THB,284,yes,French
images/img_2151.jpg,Cyclonic Rift,ELD,041,no,Japanese
images/img_2152.jpg,Grapeshot,IKO,128,yes,Chinese
images/img_2153.jpg,Nature's Lore,IKO,253,yes,Chinese
images/img_2154.jpg,Rogue's Passage,ZNR,035,no,Italian
images/img_2155.jpg,Volcanic Island,KLD,069,yes,English
images/img_2156.jpg,Black Lotus,M21,080,yes,Italian
images/img_2157.jpg,Cyclonic Rift,AFR,236,no,Japanese
images/img_2158.jpg,Fatal Push,NCC,184,no,Korean
images/img_2159.jpg,Mana Leak,IKO,119,no,French
images/img_2160.jpg,Delver of Secrets,M21,189,yes,French
images/img_2161.jpg,Mox Sapphire,M21,015,yes,Chinese
images/img_2162.jpg,Wrath of God,ELD,116,yes,Japanese
images/img_2163.jpg,Farseek,C21,243,no,English
images/img_2164.jpg,Swords to Plowshares,M21,044,yes,German
images/img_2165.jpg,Swords to Plowshares,NCC,102,no,Japanese
images/img_2166.jpg,Mox Sapphire,C21,121,yes,French
images/img_2167.jpg,Volcanic Island,ELD,108,no,German
images/img_2168.jpg,Day of Judgment,ZNR,251,no,Korean
images/img_2169.jpg,Gilded Goose,AFR,246,yes,Spanish
images/img_2170.jpg,Birds of Paradise,AFR,022,yes,Italian
images/img_2171.jpg,Young Pyromancer,KHM,094,no,Korean
images/img_2172.jpg,Liliana of the Veil,AFR,181,yes,Spanish
images/img_2173.jpg,Farseek,KHM,132,no,Italian
images/img_2174.jpg,Arcane Denial,IKO,047,no,Chinese
images/img_2175.jpg,Swords to Plowshares,IKO,172,no,Korean
images/img_2176.jpg,Tarmogoyf,M20,128,no,French
images/img_2177.jpg,Mana Leak,KLD,176,no,Japanese
images/img_2178.jpg,Nature's Lore,IKO,238,no,Spanish
images/img_2179.jpg,Elvish Mystic,M20,113,no,French
images/img_2180.jpg,Swamp,NCC,055,no,Japanese
images/img_2181.jpg,Forest (Full Art),MH2,003,no,Chinese
images/img_2182.jpg,Collective Company,ZNR,170,yes,Portuguese
images/img_2183.jpg,Collective Brutality,KLD,214,no,Spanish
images/img_2184.jpg,Primeval Titan,AFR,228,no,Portuguese
images/img_2185.jpg,Snapcaster Mage,DMR,225,no,Italian
images/img_2186.jpg,Plains,M20,215,no,French
images/img_2187.jpg,Gilded Goose,ELD,256,yes,German
images/img_2188.jpg,Island,THB,102,yes,Italian
images/img_2189.jpg,Cultivate (Japanese),AFR,118,no,Portuguese
images/img_2190.jpg,"Teferi, Time Raveler",CMM,101,yes,Spanish
images/img_2191.jpg,Mountain,AFR,043,no,Chinese
images/img_2192.jpg,Inquisition of Kozilek,CMM,071,yes,Japanese
images/img_2193.jpg,Volcanic Island,CMM,026,yes,Portuguese
images/img_2194.jpg,"Jace, the Mind Sculptor",ELD,240,no,Korean
images/img_2195.jpg,Supreme Verdict,NCC,189,no,Spanish
images/img_2196.jpg,Collective Brutality,CMM,082,yes,English
images/img_2197.jpg,Elvish Mystic,ELD,178,yes,English
images/img_2198.jpg,Counter Spell,AFR,022,no,Japanese
images/img_2199.jpg,Path to Exile,DMR,173,no,German
images/img_2200.jpg,Snapcaster Mage,M20,231,no,Japanese
images/img_2201.jpg,Gaea's Cradle,KLD,039,yes,German
images/img_2202.jpg,Collective Company,KHM,183,yes,Chinese
images/img_2203.jpg,Mana Leak,MH2,269,yes,Chinese
images/img_2204.jpg,Dark Confidant,IKO,120,yes,Spanish
images/img_2205.jpg,Dark Confidant,IKO,242,yes,Portuguese
images/img_2206.jpg,Nature's Lore,MH2,289,yes,Japanese
images/img_2207.jpg,"Teferi, Time Raveler",M21,085,no,Chinese
images/img_2208.jpg,Cultivate,ZNR,059,no,Korean
images/img_2209.jpg,Day of Judgment,MH2,025,no,English
images/img_2210.jpg,Collective Company,DMR,080,no,Spanish
images/img_2211.jpg,Sol Ring,KLD,010,no,Japanese
images/img_2212.jpg,Primeval Titan,THB,220,yes,English
images/img_2213.jpg,Collective Company,M20,152,yes,Spanish
images/img_2214.jpg,Counter Spell,MH2,016,no,Korean
images/img_2215.jpg,Arcane Denial,MH2,146,yes,Japanese
images/img_2216.jpg,Cryptic Command,ELD,093,no,Portuguese
images/img_2217.jpg,Day of Judgment,M21,047,no,Italian
images/img_2218.jpg,Cultivate (Japanese),C21,095,no,Chinese
images/img_2219.jpg,Inquisition of Kozilek,C21,155,no,Portuguese
images/img_2220.jpg,Cultivate,ELD,056,yes,Spanish
images/img_2221.jpg,Delver of Secrets,DMR,278,yes,Italian
images/img_2222.jpg,Brainstorm,THB,054,yes,Portuguese
images/img_2223.jpg,"Jace, the Mind Sculptor",M21,186,no,Korean
images/img_2224.jpg,Tarmogoyf,ZNR,136,yes,Portuguese
images/img_2225.jpg,Mox Sapphire,MH2,274,yes,Korean
images/img_2226.jpg,Farseek,C21,160,yes,Spanish
images/img_2227.jpg,Primeval Titan,KLD,040,no,Chinese
images/img_2228.jpg,Delver of Secrets,M20,164,no,Japanese
images/img_2229.jpg,Forest,C21,289,no,Japanese
images/img_2230.jpg,Sword of Fire and Ice,CMM,185,no,French
images/img_2231.jpg,Elvish Mystic,M21,067,no,Japanese
images/img_2232.jpg,Tarmogoyf,THB,099,yes,Japanese
images/img_2233.jpg,Demonic Tutor,MH2,143,yes,Japanese
